Rowid_,GAGE_ID,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
,04160800,34,5474,54740000.000000000000000,0,900,900,63.893496529046402,188.847348287306690,349753.000000000000000,11,3,463,9
,04161100,35,4558,45580000.000000000000000,0,900,900,246.689556823168060,363.329265639987340,1124411.000000000000000,11,0,7,17
,04162900,36,6446,64460000.000000000000000,0,900,900,241.406763884579590,335.373631593776570,1556108.000000000000000,11,80,7,80
,04163400,37,4257,42570000.000000000000000,0,900,900,105.260512097721400,199.269055474838010,448094.000000000000000,11,80,463,80
,04165500,38,168627,1686270000.000000000000000,0,900,900,99.146435624188300,222.640790331598230,16718766.000000000000000,11,3,7,7
,04166000,39,8419,84190000.000000000000000,0,900,900,117.814348497446250,203.135905451168700,991879.000000000000000,11,80,7,80
,04166100,40,14006,140060000.000000000000000,0,900,900,113.252034842210480,175.438780881778030,1586208.000000000000000,11,80,7,80
,04166300,41,4573,45730000.000000000000000,0,900,900,131.034550623223250,270.622774946828200,599221.000000000000000,11,0,463,11
,04166500,42,20600,206000000.000000000000000,0,900,900,264.466796116504840,275.282275894714990,5448016.000000000000000,11,80,7,187
,04167000,43,22977,229770000.000000000000000,0,900,900,165.724550637594120,288.867261863920360,3807853.000000000000000,11,80,7,17
,04168000,44,21783,217830000.000000000000000,0,900,900,147.693017490703770,279.345366407056760,3217197.000000000000000,11,3,7,9
,04174518,45,2633,26330000.000000000000000,0,900,900,246.733004177744020,319.792817295666230,649648.000000000000000,11,80,7,80
,05288705,46,7284,72840000.000000000000000,0,900,900,271.381246567819860,400.212734869691870,1976741.000000000000000,11,0,463,3
,05289800,47,41389,413890000.000000000000000,0,900,900,82.710333663533788,230.462007950679630,3423298.000000000000000,11,0,7,0
,05345000,48,33430,334300000.000000000000000,0,900,900,79.652378103499856,251.586481039813490,2662779.000000000000000,11,0,463,0
,05422600,49,14838,148380000.000000000000000,0,900,900,92.987868985038418,256.795556947995860,1379754.000000000000000,11,0,9,3
,05427948,50,4708,47080000.000000000000000,0,900,900,70.146771452846224,224.965230760608340,330251.000000000000000,11,3,463,3
,054310157,51,1114,11140000.000000000000000,0,900,900,105.022441651705560,246.751294771147290,116995.000000000000000,11,3,11,3
,05435935,52,2770,27700000.000000000000000,0,900,900,39.267509025270755,129.266308910817200,108771.000000000000000,11,3,463,3
,05435943,53,2448,24480000.000000000000000,0,900,900,66.866421568627445,211.934531488369860,163689.000000000000000,10,3,187,3
,05454090,54,2257,22570000.000000000000000,0,900,900,55.031014621178556,196.950045090006200,124205.000000000000000,11,0,463,3
,05484800,55,20185,201850000.000000000000000,0,900,900,82.850037156304182,244.779158864556990,1672328.000000000000000,11,3,463,3
,05527905,56,1398,13980000.000000000000000,0,900,900,33.532904148783977,86.241335474925719,46879.000000000000000,11,0,463,3
,05527950,57,14216,142160000.000000000000000,0,900,900,39.430078784468208,144.096475846275470,560538.000000000000000,11,3,463,3
,05529000,58,78666,786660000.000000000000000,0,900,900,81.592530445173267,227.081789521231680,6418558.000000000000000,11,3,463,3
,05529500,59,2201,22010000.000000000000000,0,900,900,155.723307587460250,240.544608210185660,342747.000000000000000,11,80,3,80
,05530000,60,3305,33050000.000000000000000,0,900,900,262.101361573373650,222.837408107355060,866245.000000000000000,11,463,6,187
,05530990,61,7090,70900000.000000000000000,0,900,900,177.087870239774330,290.640743019763930,1255553.000000000000000,11,80,7,80
,05531000,62,504,5040000.000000000000000,0,900,900,328.452380952380960,376.432135310378500,165540.000000000000000,11,900,17,80
,05532000,63,4708,47080000.000000000000000,0,900,900,464.692438402718780,328.726726888550440,2187772.000000000000000,11,463,3,463
,05532500,64,51900,519000000.000000000000000,0,900,900,348.920154142581910,353.728904641912150,18108956.000000000000000,11,900,7,187
,05533000,65,4259,42590000.000000000000000,0,900,900,215.415120920403840,252.529257865306620,917453.000000000000000,11,80,7,80
,05533400,66,3343,33430000.000000000000000,0,900,900,156.820520490577340,300.744203225837570,524251.000000000000000,11,80,463,17
,05534500,67,5164,51640000.000000000000000,0,900,900,135.145623547637480,280.788173799952800,697892.000000000000000,11,0,463,11
,05535000,68,3007,30070000.000000000000000,0,900,900,181.669105420685070,315.200422279991640,546279.000000000000000,11,0,463,17
,05535070,69,2158,21580000.000000000000000,0,900,900,173.735866543095450,245.122147535062420,374922.000000000000000,11,80,6,80
,05535500,70,2992,29920000.000000000000000,0,900,900,231.056818181818190,335.692421499068300,691322.000000000000000,11,80,9,80
,05536000,71,12154,121540000.000000000000000,0,900,900,251.936399539246340,284.695195092357780,3062035.000000000000000,11,187,9,187
,05536105,72,3511,35110000.000000000000000,0,900,900,427.654229564226740,262.589838004571560,1501494.000000000000000,10,463,9,463
,05536118,73,16774,167740000.000000000000000,0,900,900,478.500119232144980,215.589164431847510,8026361.000000000000000,11,463,11,463
,05536215,74,6517,65170000.000000000000000,0,900,900,241.371336504526620,305.203007967943390,1573017.000000000000000,11,0,7,80
,05536235,75,5934,59340000.000000000000000,0,900,900,65.319851702055942,180.835607220494890,387608.000000000000000,11,3,463,3
,05536255,76,6032,60320000.000000000000000,0,900,900,126.458885941644570,256.933646765343270,762800.000000000000000,11,0,7,11
,05536270,77,4583,45830000.000000000000000,0,900,900,102.329914902902030,234.062172099078790,468978.000000000000000,11,0,7,3
,05536275,78,3778,37780000.000000000000000,0,900,900,121.405505558496560,256.094195240258270,458670.000000000000000,11,0,7,0
,05536290,79,29002,290020000.000000000000000,0,900,900,143.001758499413820,240.601306423848090,4147337.000000000000000,11,3,9,17
,05536340,80,3307,33070000.000000000000000,0,900,900,132.587541578469910,255.508193752970810,438467.000000000000000,11,0,7,17
,05536500,81,2908,29080000.000000000000000,0,900,900,64.416093535075660,196.584764528464970,187322.000000000000000,10,0,187,6
,05536995,82,85001,850010000.000000000000000,0,900,900,391.478923777367300,321.114993030317980,33276100.000000000000000,11,463,7,463
,05537500,83,5456,54560000.000000000000000,0,900,900,30.913489736070382,125.809979229572630,168664.000000000000000,10,3,187,6
,05537980,84,25380,253800000.000000000000000,0,900,900,177.525453112687160,313.325978521226430,4505596.000000000000000,11,0,7,11
,05539000,85,27804,278040000.000000000000000,0,900,900,92.679866206301256,242.037066229325320,2576871.000000000000000,11,0,463,3
,05539900,86,7177,71770000.000000000000000,0,900,900,108.119966559843950,255.646230876583360,775977.000000000000000,11,0,463,9
,05540060,87,4871,48710000.000000000000000,0,900,900,202.841305686717310,357.523247031277830,988040.000000000000000,11,0,6,0
,05540091,88,2061,20610000.000000000000000,0,900,900,98.067928190198927,189.527490923215080,202118.000000000000000,11,0,9,17
,05540095,89,9598,95980000.000000000000000,0,900,900,186.804855178162110,313.556037367938760,1792953.000000000000000,11,0,7,17
,05540130,90,8255,82550000.000000000000000,0,900,900,166.003391883706850,307.303413576490300,1370358.000000000000000,11,0,7,11
,05540160,91,6563,65630000.000000000000000,0,900,900,227.799329574889530,293.301837893481950,1495047.000000000000000,11,80,7,80
,05540195,92,2618,26180000.000000000000000,0,900,900,264.151642475171910,262.492402886126460,691549.000000000000000,11,187,6,187
,05540250,93,9464,94640000.000000000000000,0,900,900,134.100274725274720,265.206424458173730,1269125.000000000000000,11,0,463,17
,05540275,94,2468,24680000.000000000000000,0,900,900,128.110615883306310,307.354247125428290,316177.000000000000000,10,0,187,3
,05540500,95,29725,297250000.000000000000000,0,900,900,91.434550042052152,255.625515620149940,2717892.000000000000000,11,0,463,3
,05550500,96,9247,92470000.000000000000000,0,900,900,82.158105331458856,231.377129608275250,759716.000000000000000,11,0,463,3
,05551200,97,13395,133950000.000000000000000,0,900,900,27.804628592758490,133.317068729810500,372443.000000000000000,11,3,463,3
,05551330,98,7256,72560000.000000000000000,0,900,900,62.082965821389195,211.676122598947700,450474.000000000000000,11,3,463,3
,05551675,99,14745,147450000.000000000000000,0,900,900,32.388131570023738,142.260004805681860,477563.000000000000000,11,3,463,3
,05551700,100,3492,34920000.000000000000000,0,900,900,12.426116838487973,72.845727275430932,43392.000000000000000,11,3,463,3
,05579725,101,6463,64630000.000000000000000,0,900,900,61.998916911650937,216.106724810191650,400699.000000000000000,11,0,463,0
,05580950,102,8829,88290000.000000000000000,0,900,900,220.852531430513070,326.009633475113280,1949907.000000000000000,11,0,7,17
,06892513,103,15073,150730000.000000000000000,0,900,900,121.284150467723750,302.563393431226760,1828116.000000000000000,11,0,463,0
,06893300,104,6881,68810000.000000000000000,0,900,900,240.000726638569970,393.836803936500360,1651445.000000000000000,11,0,463,0
,06893390,105,9874,98740000.000000000000000,0,900,900,144.937107555195470,322.865608777323470,1431109.000000000000000,11,0,463,0
,06893400,106,89,890000.000000000000000,0,900,900,393.696629213483160,437.684109691314060,35039.000000000000000,6,900,7,80
,06893500,107,30884,308840000.000000000000000,0,900,900,39.583214609506541,172.512301427588650,1222488.000000000000000,11,0,463,0
,06893557,108,3396,33960000.000000000000000,0,900,900,152.718786808009410,269.658777775744110,518633.000000000000000,11,80,7,80
,06893560,109,674,6740000.000000000000000,0,900,900,518.606824925816000,417.011401064897540,349541.000000000000000,9,900,6,900
,06893562,110,620,6200000.000000000000000,0,900,900,243.140322580645150,299.151970204635800,150747.000000000000000,10,0,6,80
,06893578,111,13609,136090000.000000000000000,0,900,900,207.466162098611220,336.511589065084250,2823407.000000000000000,11,0,7,9
,06893620,112,2438,24380000.000000000000000,0,900,900,161.474569319114040,289.764295547745630,393675.000000000000000,11,0,9,17
,06893970,113,2173,21730000.000000000000000,0,900,900,127.633686148182240,259.116382686286610,277348.000000000000000,11,3,9,6
,07164600,114,3020,30200000.000000000000000,0,900,900,244.052649006622520,253.256260180863710,737039.000000000000000,11,187,6,187
,07165562,115,4652,46520000.000000000000000,0,900,900,132.478933791917460,288.291910934856280,616292.000000000000000,11,3,463,3
,07165565,116,1424,14240000.000000000000000,0,900,900,76.204353932584269,235.524282982247290,108515.000000000000000,9,0,7,3
,07177800,117,2165,21650000.000000000000000,0,900,900,408.912702078521930,259.144446421632840,885296.000000000000000,10,463,7,463
,04168580,118,2750,27500000.000000000000000,0,900,900,275.899636363636380,334.988072677567740,758724.000000000000000,11,80,7,80
,01451500,119,21227,212270000.000000000000000,0,900,900,63.257926226032886,177.062907017799320,1342776.000000000000000,11,3,463,9
,01451650,120,4174,41740000.000000000000000,0,900,900,168.041447053186400,261.867635114525630,701405.000000000000000,11,80,7,80
,01537500,121,4456,44560000.000000000000000,0,900,900,113.168985637342910,257.164496948029350,504281.000000000000000,11,0,11,3
,01569800,122,5970,59700000.000000000000000,0,900,900,105.473534338358460,240.362294358225000,629677.000000000000000,11,3,9,6
,01616000,123,4471,44710000.000000000000000,0,900,900,127.329680161037800,245.067536668649320,569291.000000000000000,11,3,7,11
,02423397,124,4391,43910000.000000000000000,0,900,900,64.038487815987253,183.893914106852380,281193.000000000000000,11,3,463,7
,02423630,125,18633,186330000.000000000000000,0,900,900,111.839478344872010,237.061646114204880,2083905.000000000000000,11,3,7,9
,02457000,126,5722,57220000.000000000000000,0,900,900,95.168996854246771,187.069564458997580,544557.000000000000000,11,80,463,17
,02457595,127,7850,78500000.000000000000000,0,900,900,107.843439490445860,235.614577476394910,846571.000000000000000,11,0,7,11
,02458300,128,6552,65520000.000000000000000,0,900,900,342.561660561660570,325.430222684616010,2244464.000000000000000,11,463,9,187
,02458450,129,1915,19150000.000000000000000,0,900,900,427.556135770234960,367.685224607227380,818770.000000000000000,11,900,3,463
,02458600,130,4925,49250000.000000000000000,0,900,900,135.961827411167520,236.058051375070870,669612.000000000000000,11,80,7,80
,02461500,131,13656,136560000.000000000000000,0,900,900,302.117311072056220,314.708274040476970,4125714.000000000000000,11,187,7,187
,02462000,132,24767,247670000.000000000000000,0,900,900,33.500827714297252,125.876061607507760,829715.000000000000000,11,3,463,3
,03049658,133,4492,44920000.000000000000000,0,900,900,77.393588601959038,131.323470837211370,347652.000000000000000,11,80,463,80
,03049676,134,2210,22100000.000000000000000,0,900,900,80.659276018099547,159.519372055604320,178257.000000000000000,10,80,6,80
,03049807,135,15395,153950000.000000000000000,0,900,900,78.566937317310817,145.455835840297740,1209538.000000000000000,11,80,463,80
,03084000,136,1135,11350000.000000000000000,0,900,900,77.325991189427313,161.648177772969380,87765.000000000000000,10,80,187,80
,03084698,137,30305,303050000.000000000000000,0,900,900,91.647945883517565,188.180896633006000,2777391.000000000000000,11,80,463,17
,03084800,138,4003,40030000.000000000000000,0,900,900,220.397951536347730,234.336232075948910,882253.000000000000000,11,80,7,80
,03085049,139,1587,15870000.000000000000000,0,900,900,375.660365469439170,237.093958197705060,596173.000000000000000,5,463,80,463
,03085213,140,4667,46670000.000000000000000,0,900,900,353.866080994214710,200.318973891028430,1651493.000000000000000,8,463,9,463
,03085956,141,6713,67130000.000000000000000,0,900,900,162.325338894681950,319.722819926859930,1089690.000000000000000,11,0,463,9
,03491544,142,1247,12470000.000000000000000,0,900,900,108.723336006415390,216.643609481581220,135578.000000000000000,11,80,7,17
,03535400,143,22498,224980000.000000000000000,0,900,900,45.334963107831804,148.274612562783600,1019946.000000000000000,11,17,463,9
,03538250,144,5045,50450000.000000000000000,0,900,900,145.152824578790870,276.721251756862730,732296.000000000000000,11,0,7,3
,06918493,145,3978,39780000.000000000000000,0,900,900,128.295625942684780,309.702680343809110,510360.000000000000000,10,0,187,3
,07019072,146,1007,10070000.000000000000000,0,900,900,140.714001986097320,324.027199859564580,141699.000000000000000,10,0,187,0
,07019150,147,1320,13200000.000000000000000,0,900,900,116.202272727272730,291.676638348824720,153387.000000000000000,10,3,187,3
,07019175,148,1322,13220000.000000000000000,0,900,900,105.555219364599100,263.695869708268220,139544.000000000000000,11,3,463,6
,07019185,149,3003,30030000.000000000000000,0,900,900,121.410922410922410,299.077946399528230,364597.000000000000000,11,3,463,3
,07019195,150,653,6530000.000000000000000,0,900,900,242.549770290964770,396.372324141427040,158385.000000000000000,9,0,17,3
,07019220,151,1115,11150000.000000000000000,0,900,900,191.571300448430490,361.771378246040570,213602.000000000000000,11,3,187,3
,07048480,152,223,2230000.000000000000000,0,900,900,330.587443946188330,371.063530542746490,73721.000000000000000,10,900,3,80
,07048490,153,343,3430000.000000000000000,0,900,900,297.253644314868780,296.469718968303140,101958.000000000000000,9,187,7,187
,07052000,154,5031,50310000.000000000000000,0,900,900,378.010137149672060,414.370496613988560,1901769.000000000000000,11,900,7,80
,07052100,155,4112,41120000.000000000000000,0,900,900,177.347519455252920,339.088700760061440,729253.000000000000000,11,0,463,3
,07052120,156,2733,27330000.000000000000000,0,900,900,286.549945115257970,410.045933917908140,783141.000000000000000,11,900,463,7
,07052152,157,1205,12050000.000000000000000,0,900,900,83.782572614107877,258.795741295879400,100958.000000000000000,9,0,7,0
,07195000,158,33596,335960000.000000000000000,0,900,900,42.773931420407195,163.717899090088050,1437033.000000000000000,11,3,463,3
,07263580,159,4987,49870000.000000000000000,0,900,900,101.169841588129130,236.198577526838220,504534.000000000000000,11,0,463,9
,010965852,160,12334,123340000.000000000000000,0,900,900,48.551240473487923,162.252156261325870,598831.000000000000000,11,3,463,7
,01097300,161,3090,30900000.000000000000000,0,900,900,61.296440129449842,198.469995988601940,189406.000000000000000,11,3,463,7
,01097380,162,9144,91440000.000000000000000,0,900,900,58.301071741032374,147.503742019016360,533105.000000000000000,11,0,463,11
,01100600,163,9655,96550000.000000000000000,0,900,900,190.092387364060070,290.418759708678640,1835342.000000000000000,11,80,7,80
,01100627,164,9735,97350000.000000000000000,0,900,900,140.589316897791460,243.516436324197060,1368637.000000000000000,11,80,7,80
,01102500,165,5953,59530000.000000000000000,0,900,900,304.547791029732930,307.595985915880530,1812973.000000000000000,10,187,6,187
,01103025,166,2161,21610000.000000000000000,0,900,900,396.882924571957400,255.292505725945460,857664.000000000000000,6,463,17,463
,01103280,167,16950,169500000.000000000000000,0,900,900,93.666548672566378,212.221415145127220,1587648.000000000000000,11,80,463,11
,01103500,168,30423,304230000.000000000000000,0,900,900,68.649574335206921,150.004626155747870,2088526.000000000000000,11,0,900,17
,01104200,169,7515,75150000.000000000000000,0,900,900,221.313905522288760,274.243142479786850,1663174.000000000000000,11,0,3,80
,01105600,170,1269,12690000.000000000000000,0,900,900,201.594168636721830,278.946116961195290,255823.000000000000000,11,187,3,80
,01105638,171,3812,38120000.000000000000000,0,900,900,93.722717733473246,192.956593801454910,357271.000000000000000,11,0,6,17
,01105730,172,7942,79420000.000000000000000,0,900,900,101.585243011835810,177.995477615822690,806790.000000000000000,11,80,6,80
,01105933,173,6829,68290000.000000000000000,0,900,900,94.502123297700976,232.173902341064690,645355.000000000000000,11,0,463,6
,01106500,174,10473,104730000.000000000000000,0,900,900,187.685763391578350,251.276615013575030,1965633.000000000000000,11,80,3,80
,01108320,175,5807,58070000.000000000000000,0,900,900,35.118133287411744,112.116236333346560,203931.000000000000000,11,0,463,9
,01108410,176,6667,66670000.000000000000000,0,900,900,58.496775161241935,161.046570911024960,389998.000000000000000,11,0,900,7
,01108500,177,5182,51820000.000000000000000,0,900,900,65.518139714395986,179.509127300074970,339515.000000000000000,11,0,463,9
,01109000,178,6110,61100000.000000000000000,0,900,900,78.802945990180035,202.792081385903400,481486.000000000000000,11,80,463,17
,01109060,179,10504,105040000.000000000000000,0,900,900,94.774086062452398,208.806669298170390,995507.000000000000000,11,80,463,17
,01110000,180,6612,66120000.000000000000000,0,900,900,167.372202056866310,246.311925987469580,1106665.000000000000000,11,80,9,80
,01114000,181,6040,60400000.000000000000000,0,900,900,237.482284768211910,300.574118996752420,1434393.000000000000000,11,463,3,80
,01116905,182,4084,40840000.000000000000000,0,900,900,70.241185112634668,217.424632845134060,286865.000000000000000,11,9,463,9
,01117000,183,1890,18900000.000000000000000,0,900,900,138.513756613756610,254.141095400964500,261791.000000000000000,11,80,3,80
,01189000,184,11648,116480000.000000000000000,0,900,900,88.041981456043956,165.095294469894900,1025513.000000000000000,11,3,900,11
,01195490,185,4776,47760000.000000000000000,0,900,900,132.476130653266320,218.431077293059930,632706.000000000000000,11,80,6,80
,01196500,186,23813,238130000.000000000000000,0,900,900,112.050644605887540,210.734821594948220,2668262.000000000000000,11,80,7,17
,01201487,187,15546,155460000.000000000000000,0,900,900,117.333397658561690,215.325652355811200,1824065.000000000000000,11,80,6,17
,01300000,188,2427,24270000.000000000000000,0,900,900,149.290070045323430,254.126912700786510,362327.000000000000000,11,80,9,80
,01300500,189,1170,11700000.000000000000000,0,900,900,196.205128205128200,205.315214754286900,229560.000000000000000,10,80,7,80
,01301000,190,5781,57810000.000000000000000,0,900,900,200.181110534509600,252.730249536610240,1157247.000000000000000,11,80,9,80
,01356190,191,4078,40780000.000000000000000,0,900,900,128.864884747425210,186.211521892724650,525511.000000000000000,10,80,7,80
,01376500,192,6246,62460000.000000000000000,0,900,900,225.975024015369830,277.551019995545690,1411440.000000000000000,11,80,7,80
,01377370,193,3542,35420000.000000000000000,0,900,900,152.696216826651610,189.463952380496490,540850.000000000000000,11,80,3,80
,01391000,194,4243,42430000.000000000000000,0,900,900,134.002592505302860,167.001953167877760,568573.000000000000000,11,80,6,80
,01391500,195,10430,104300000.000000000000000,0,900,900,186.063279002876330,216.222504497531110,1940640.000000000000000,11,80,6,80
,03098500,196,17451,174510000.000000000000000,0,900,900,73.949630393673715,167.973250311437600,1290495.000000000000000,11,80,900,11
,03098700,197,3267,32670000.000000000000000,0,900,900,82.141414141414145,144.303470091544140,268356.000000000000000,11,80,900,17
,03115973,198,903,9030000.000000000000000,0,900,900,142.110741971207090,272.093579038415610,128326.000000000000000,11,0,9,17
,03118500,199,45392,453920000.000000000000000,0,900,900,121.689747091998580,238.235223683619610,5523741.000000000000000,11,80,7,11
,03130500,200,1215,12150000.000000000000000,0,900,900,189.017283950617300,285.863023166729760,229656.000000000000000,11,80,3,80
,04206043,201,6700,67000000.000000000000000,0,900,900,107.609253731343290,224.685078789817200,720982.000000000000000,11,80,187,17
,04207200,202,22240,222400000.000000000000000,0,900,900,106.786061151079140,240.260826315534840,2374922.000000000000000,11,80,463,11
,04208460,203,4681,46810000.000000000000000,0,900,900,353.713950010681460,267.826032320939310,1655735.000000000000000,11,463,7,463
,04216200,204,3958,39580000.000000000000000,0,900,900,306.896664982314290,292.337004825065550,1214697.000000000000000,11,463,7,187
,04240100,205,2598,25980000.000000000000000,0,900,900,99.937259430331025,154.484265504319950,259637.000000000000000,11,80,900,17
,04240120,206,7583,75830000.000000000000000,0,900,900,311.112092839245690,348.848679784598060,2359163.000000000000000,11,900,9,80
,04282813,207,1778,17780000.000000000000000,0,900,900,149.119797525309340,281.250547289183430,265135.000000000000000,11,80,7,17
,04292770,208,339,3390000.000000000000000,0,900,900,127.312684365781710,235.538614884361860,43159.000000000000000,11,3,7,3
,01302500,209,3051,30510000.000000000000000,0,900,900,156.991478203867590,208.064730506569300,478981.000000000000000,11,80,9,80
,01303500,210,1908,19080000.000000000000000,0,900,900,78.447064989517813,126.900086264357750,149677.000000000000000,11,80,3,80
,01304000,211,5792,57920000.000000000000000,0,900,900,154.590987569060790,232.213933964651720,895391.000000000000000,11,80,3,80
,01305000,212,19014,190140000.000000000000000,0,900,900,66.580992952561274,142.875693906520180,1265971.000000000000000,11,80,463,17
,01305500,213,2132,21320000.000000000000000,0,900,900,105.806285178236390,216.505634939362580,225579.000000000000000,11,80,463,17
,01306000,214,3627,36270000.000000000000000,0,900,900,152.928315412186380,251.007762796863550,554671.000000000000000,11,80,6,80
,01306440,215,4136,41360000.000000000000000,0,900,900,136.973646034816260,196.944166875784760,566523.000000000000000,11,80,7,80
,01306460,216,1391,13910000.000000000000000,0,900,900,195.485262401150270,286.218182360318110,271920.000000000000000,11,80,3,80
,01306500,217,1654,16540000.000000000000000,0,900,900,149.396614268440150,304.608541997666750,247102.000000000000000,11,0,6,0
,01307000,218,1403,14030000.000000000000000,0,900,900,251.495367070563080,297.568495944990160,352848.000000000000000,11,80,6,187
,01307500,219,1118,11180000.000000000000000,0,900,900,285.008050089445420,275.924011031370240,318639.000000000000000,6,187,17,187
,01308000,220,5830,58300000.000000000000000,0,900,900,194.066895368782160,268.329173664076900,1131410.000000000000000,11,80,7,80
,01308500,221,9401,94010000.000000000000000,0,900,900,157.152749707477940,219.612132256710510,1477393.000000000000000,11,80,7,80
,01309000,222,993,9930000.000000000000000,0,900,900,281.585095669687800,328.822307376208020,279614.000000000000000,9,0,9,187
,01309500,223,9426,94260000.000000000000000,0,900,900,296.796944621260370,306.614393859024010,2797608.000000000000000,11,463,7,187
,01309950,224,3785,37850000.000000000000000,0,900,900,440.145046235138690,198.631385511793520,1665949.000000000000000,7,463,11,463
,01310000,225,210,2100000.000000000000000,0,900,900,438.557142857142880,247.736398062880620,92097.000000000000000,5,463,80,463
,01310500,226,7790,77900000.000000000000000,0,900,900,289.727599486521170,296.211554860936420,2256978.000000000000000,11,463,7,187
,01311000,227,2634,26340000.000000000000000,0,900,900,350.339028094153380,272.422038368001780,922793.000000000000000,11,463,7,463
,01311500,228,1812,18120000.000000000000000,0,900,900,434.913907284768190,156.950609083868020,788064.000000000000000,5,463,80,463
,01311810,229,3359,33590000.000000000000000,0,900,900,455.555224769276550,198.834295228856600,1530210.000000000000000,10,463,11,463
,01405500,230,24584,245840000.000000000000000,0,900,900,44.350837943377805,142.610773425388170,1090321.000000000000000,11,3,463,6
,01406050,231,4053,40530000.000000000000000,0,900,900,41.612632617813965,139.567471709707180,168656.000000000000000,11,3,463,6
,01407290,232,1695,16950000.000000000000000,0,900,900,36.886725663716817,150.474867316766510,62523.000000000000000,10,0,187,3
,01407760,233,1635,16350000.000000000000000,0,900,900,77.066055045871565,152.123434643113970,126003.000000000000000,11,80,463,17
