Rowid_,GAGE_ID,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
,04087120,19,11154,111540000.000000000000000,0,900,900,273.629729245113880,306.644400417639250,3052066.000000000000000,11,80,9,187
,04087142,20,3907,39070000.000000000000000,0,900,900,507.779114410033290,238.847462107175460,1983893.000000000000000,10,463,7,463
,04087159,21,4809,48090000.000000000000000,0,900,900,451.854023705552090,285.494620104617410,2172966.000000000000000,11,463,3,463
,04087170,22,185317,1853170000.000000000000000,0,900,900,64.084536227113546,167.551356318723660,11875954.000000000000000,11,3,900,6
,04087204,23,6621,66210000.000000000000000,0,900,900,232.689321854704730,297.997981789710880,1540636.000000000000000,11,80,3,80
,04087214,24,3842,38420000.000000000000000,0,900,900,272.814419573138990,233.762466746114800,1048153.000000000000000,9,187,7,187
,04087220,25,8852,88520000.000000000000000,0,900,900,176.377428829643010,217.177209563121660,1561293.000000000000000,11,80,3,80
,04087240,26,36282,362820000.000000000000000,0,900,900,44.300562262278817,137.427212055405820,1607313.000000000000000,11,17,463,9
,04087257,27,9825,98250000.000000000000000,0,900,900,107.992671755725200,236.250866680665410,1061028.000000000000000,11,80,463,11
,04093000,28,32120,321200000.000000000000000,0,900,900,113.646699875466990,213.415681999894960,3650332.000000000000000,11,80,7,17
,04094500,29,19214,192140000.000000000000000,0,900,900,97.813105027584058,184.454268070652890,1879381.000000000000000,11,80,900,17
,04101370,30,9191,91910000.000000000000000,0,900,900,131.314220433032320,215.857086645833310,1206909.000000000000000,11,80,6,80
,04106180,31,3644,36440000.000000000000000,0,900,900,135.030461031833140,187.910460801127750,492051.000000000000000,10,80,6,80
,04106300,32,1416,14160000.000000000000000,0,900,900,241.413841807909590,276.287294551230220,341842.000000000000000,11,80,7,187
,04106500,33,8070,80700000.000000000000000,0,900,900,120.556877323420070,194.258215907965620,972894.000000000000000,11,80,3,80
,04160800,34,5474,54740000.000000000000000,0,900,900,110.575630252100840,198.100504448675790,605291.000000000000000,11,80,6,80
,04161100,35,4558,45580000.000000000000000,0,900,900,303.414655550680100,352.127297546317380,1382964.000000000000000,11,900,6,80
,04162900,36,6446,64460000.000000000000000,0,900,900,397.553366428793030,286.075500933312750,2562629.000000000000000,7,187,11,463
,04163400,37,4257,42570000.000000000000000,0,900,900,235.894526661968510,218.585834143157480,1004203.000000000000000,11,187,7,187
,04165500,38,168627,1686270000.000000000000000,0,900,900,150.009790840138290,237.446407380726100,25295701.000000000000000,11,80,7,17
,04166000,39,8419,84190000.000000000000000,0,900,900,213.883715405630110,213.365723763525180,1800687.000000000000000,11,80,3,187
,04166100,40,14006,140060000.000000000000000,0,900,900,236.561045266314440,194.460046033933990,3313274.000000000000000,11,187,7,187
,04166300,41,4573,45730000.000000000000000,0,900,900,264.678766673955810,259.744643693480900,1210376.000000000000000,11,187,3,187
,04166500,42,20600,206000000.000000000000000,0,900,900,368.999077669902930,244.850079252241440,7601381.000000000000000,11,463,6,463
,04167000,43,22977,229770000.000000000000000,0,900,900,251.057666362014170,291.373516947246510,5768552.000000000000000,11,463,9,80
,04168000,44,21783,217830000.000000000000000,0,900,900,202.583528439608870,283.163508256802460,4412877.000000000000000,11,80,7,80
,04174518,45,2633,26330000.000000000000000,0,900,900,353.427269274591710,297.463066368623740,930574.000000000000000,11,463,6,463
,05288705,46,7284,72840000.000000000000000,0,900,900,306.769769357495870,388.113142641910660,2234511.000000000000000,11,0,9,80
,05289800,47,41389,413890000.000000000000000,0,900,900,88.936770639541905,231.661070357568660,3681004.000000000000000,11,0,7,0
,05345000,48,33430,334300000.000000000000000,0,900,900,91.332575530960213,253.120729715492620,3053248.000000000000000,11,0,463,3
,05422600,49,14838,148380000.000000000000000,0,900,900,104.957002291413940,258.625829381161280,1557352.000000000000000,11,0,9,3
,05427948,50,4708,47080000.000000000000000,0,900,900,101.396983857264230,236.816568004230220,477377.000000000000000,11,3,187,7
,054310157,51,1114,11140000.000000000000000,0,900,900,133.663375224416510,259.344794454930200,148901.000000000000000,11,3,9,3
,05435935,52,2770,27700000.000000000000000,0,900,900,147.379422382671490,207.032969894877060,408241.000000000000000,11,463,900,17
,05435943,53,2448,24480000.000000000000000,0,900,900,99.875816993464056,227.752402762741010,244496.000000000000000,11,3,9,6
,05454090,54,2257,22570000.000000000000000,0,900,900,79.180770934869301,205.487852512283870,178711.000000000000000,11,0,7,6
,05484800,55,20185,201850000.000000000000000,0,900,900,95.047609611097343,248.361124009186370,1918536.000000000000000,11,3,7,3
,05527905,56,1398,13980000.000000000000000,0,900,900,78.722460658082980,140.857425239712460,110054.000000000000000,11,0,900,11
,05527950,57,14216,142160000.000000000000000,0,900,900,66.003798536859875,162.607179881432730,938310.000000000000000,11,0,900,6
,05529000,58,78666,786660000.000000000000000,0,900,900,129.769849744489360,244.373377432595620,10208475.000000000000000,11,3,7,11
,05529500,59,2201,22010000.000000000000000,0,900,900,357.283053157655620,227.729175358256530,786380.000000000000000,7,463,11,463
,05530000,60,3305,33050000.000000000000000,0,900,900,407.108018154311650,181.628725091522480,1345492.000000000000000,8,463,6,463
,05530990,61,7090,70900000.000000000000000,0,900,900,320.737094499294760,276.312726782986200,2274026.000000000000000,11,463,3,187
,05531000,62,504,5040000.000000000000000,0,900,900,465.250000000000000,321.194702176653610,234486.000000000000000,7,463,7,463
,05532000,63,4708,47080000.000000000000000,0,900,900,512.554587935429030,296.295972120654540,2413107.000000000000000,10,463,6,463
,05532500,64,51900,519000000.000000000000000,0,900,900,422.567360308285170,324.312706488284960,21931246.000000000000000,11,463,7,463
,05533000,65,4259,42590000.000000000000000,0,900,900,315.835876966424050,239.697290058179250,1345145.000000000000000,11,463,7,187
,05533400,66,3343,33430000.000000000000000,0,900,900,286.679329943164820,297.036263948391540,958369.000000000000000,11,463,6,187
,05534500,67,5164,51640000.000000000000000,0,900,900,176.779434546862890,279.111559315902640,912889.000000000000000,11,80,3,80
,05535000,68,3007,30070000.000000000000000,0,900,900,244.877951446624540,316.645774949772600,736348.000000000000000,11,80,9,80
,05535070,69,2158,21580000.000000000000000,0,900,900,265.626969416126030,248.671624414345500,573223.000000000000000,8,463,9,187
,05535500,70,2992,29920000.000000000000000,0,900,900,314.364973262032090,320.812563686519180,940580.000000000000000,11,80,3,187
,05536000,71,12154,121540000.000000000000000,0,900,900,320.593796281059720,278.206207502151070,3896497.000000000000000,11,463,11,187
,05536105,72,3511,35110000.000000000000000,0,900,900,439.700939903161500,256.756771811276620,1543790.000000000000000,9,463,6,463
,05536118,73,16774,167740000.000000000000000,0,900,900,488.709013950160970,206.633997013216490,8197605.000000000000000,11,463,3,463
,05536215,74,6517,65170000.000000000000000,0,900,900,274.482123676538270,303.406226905443480,1788800.000000000000000,11,0,7,187
,05536235,75,5934,59340000.000000000000000,0,900,900,101.104145601617800,200.314849763389700,599952.000000000000000,11,3,7,11
,05536255,76,6032,60320000.000000000000000,0,900,900,210.142075596816970,271.229308406978700,1267577.000000000000000,11,0,7,80
,05536270,77,4583,45830000.000000000000000,0,900,900,175.096443377700180,257.919377469550340,802467.000000000000000,11,0,7,17
,05536275,78,3778,37780000.000000000000000,0,900,900,190.214663843303330,283.257732581357000,718631.000000000000000,11,0,7,3
,05536290,79,29002,290020000.000000000000000,0,900,900,196.467588442176410,251.760143081893320,5697953.000000000000000,11,463,9,80
,05536340,80,3307,33070000.000000000000000,0,900,900,282.323556093135780,264.487120461326980,933644.000000000000000,11,463,7,187
,05536500,81,2908,29080000.000000000000000,0,900,900,235.590784044016520,249.335964767109720,685098.000000000000000,11,0,11,187
,05536995,82,85001,850010000.000000000000000,0,900,900,433.859025187938980,301.331466759388260,36878451.000000000000000,11,463,9,463
,05537500,83,5456,54560000.000000000000000,0,900,900,104.051869501466270,155.321477659910390,567707.000000000000000,11,80,6,80
,05537980,84,25380,253800000.000000000000000,0,900,900,216.438652482269500,314.234585059747990,5493213.000000000000000,11,0,7,80
,05539000,85,27804,278040000.000000000000000,0,900,900,130.336138685081290,247.876719545509390,3623866.000000000000000,11,0,7,11
,05539900,86,7177,71770000.000000000000000,0,900,900,272.233245088477080,271.203270801284820,1953818.000000000000000,11,463,6,187
,05540060,87,4871,48710000.000000000000000,0,900,900,222.101621843563950,356.967712247462090,1081857.000000000000000,11,0,7,3
,05540091,88,2061,20610000.000000000000000,0,900,900,198.095584667637070,219.826337626157280,408275.000000000000000,9,463,9,80
,05540095,89,9598,95980000.000000000000000,0,900,900,293.351323192331730,306.175199001589250,2815586.000000000000000,11,463,7,187
,05540130,90,8255,82550000.000000000000000,0,900,900,313.773228346456680,296.490112983089150,2590198.000000000000000,11,463,7,187
,05540160,91,6563,65630000.000000000000000,0,900,900,353.883589821727870,270.267185439921490,2322538.000000000000000,11,463,3,463
,05540195,92,2618,26180000.000000000000000,0,900,900,380.935446906035170,238.364294905430090,997289.000000000000000,10,463,7,463
,05540250,93,9464,94640000.000000000000000,0,900,900,280.722844463229080,275.517341323429260,2656761.000000000000000,11,463,7,187
,05540275,94,2468,24680000.000000000000000,0,900,900,206.263776337115080,301.746282488762230,509059.000000000000000,11,0,6,80
,05540500,95,29725,297250000.000000000000000,0,900,900,134.988999158957110,263.798358743540230,4012548.000000000000000,11,0,7,6
,05550500,96,9247,92470000.000000000000000,0,900,900,188.741537796041970,261.443932093602260,1745293.000000000000000,11,0,7,80
,05551200,97,13395,133950000.000000000000000,0,900,900,59.535050391937290,142.056412069524380,797472.000000000000000,11,80,463,11
,05551330,98,7256,72560000.000000000000000,0,900,900,93.626378169790513,216.920703948322630,679353.000000000000000,11,3,463,9
,05551675,99,14745,147450000.000000000000000,0,900,900,52.708104442183789,157.407511139099400,777181.000000000000000,11,3,9,3
,05551700,100,3492,34920000.000000000000000,0,900,900,20.516036655211913,77.496609876610080,71642.000000000000000,11,3,463,3
,05579725,101,6463,64630000.000000000000000,0,900,900,91.251121770075812,229.141400531015020,589756.000000000000000,11,3,9,3
,05580950,102,8829,88290000.000000000000000,0,900,900,300.738248952316210,318.340553346584330,2655218.000000000000000,11,463,7,187
,06892513,103,15073,150730000.000000000000000,0,900,900,138.102235785842230,300.896223994124800,2081615.000000000000000,11,3,463,3
,06893300,104,6881,68810000.000000000000000,0,900,900,270.833599767475680,383.126703949406080,1863606.000000000000000,11,0,7,17
,06893390,105,9874,98740000.000000000000000,0,900,900,178.490885152926860,318.370168636867620,1762419.000000000000000,11,0,7,11
,06893400,106,89,890000.000000000000000,0,900,900,410.134831460674150,428.555902532864540,36502.000000000000000,9,900,7,187
,06893500,107,30884,308840000.000000000000000,0,900,900,47.839560937702373,175.176279933764620,1477477.000000000000000,11,0,463,3
,06893557,108,3396,33960000.000000000000000,0,900,900,162.523851590106010,269.615155139770930,551931.000000000000000,11,80,7,80
,06893560,109,674,6740000.000000000000000,0,900,900,524.228486646884220,412.436929470294790,353330.000000000000000,8,900,7,900
,06893562,110,620,6200000.000000000000000,0,900,900,247.941935483870960,298.531237652474890,153724.000000000000000,10,0,7,80
,06893578,111,13609,136090000.000000000000000,0,900,900,221.861415239914750,335.111211008797740,3019312.000000000000000,11,0,7,17
,06893620,112,2438,24380000.000000000000000,0,900,900,174.759228876127960,290.090240597030910,426063.000000000000000,11,0,7,80
,06893970,113,2173,21730000.000000000000000,0,900,900,163.311550851357570,266.262336582221850,354876.000000000000000,11,80,7,17
,07164600,114,3020,30200000.000000000000000,0,900,900,386.085099337748320,217.364729290562880,1165977.000000000000000,7,463,7,463
,07165562,115,4652,46520000.000000000000000,0,900,900,260.200773860705060,282.338371144542290,1210454.000000000000000,11,80,7,187
,07165565,116,1424,14240000.000000000000000,0,900,900,279.490168539325850,248.657719406006610,397994.000000000000000,11,463,6,187
,07177800,117,2165,21650000.000000000000000,0,900,900,429.638799076212480,249.017407166645460,930168.000000000000000,11,463,9,463
,04168580,118,2750,27500000.000000000000000,0,900,900,320.232727272727290,323.412954738306670,880640.000000000000000,11,80,7,187
,01451500,119,21227,212270000.000000000000000,0,900,900,95.368351627644032,186.675289157845780,2024384.000000000000000,11,80,7,17
,01451650,120,4174,41740000.000000000000000,0,900,900,241.436272160996650,261.696467037103280,1007755.000000000000000,11,187,9,187
,01537500,121,4456,44560000.000000000000000,0,900,900,122.122531418312390,259.023972075808960,544178.000000000000000,11,0,9,3
,01569800,122,5970,59700000.000000000000000,0,900,900,135.382747068676710,244.058787719558210,808235.000000000000000,11,80,7,17
,01616000,123,4471,44710000.000000000000000,0,900,900,183.679490046969360,251.077000965056730,821231.000000000000000,11,80,9,80
,02423397,124,4391,43910000.000000000000000,0,900,900,116.379867911637450,189.735526763493370,511024.000000000000000,11,80,9,80
,02423630,125,18633,186330000.000000000000000,0,900,900,148.186497075081830,245.567810072453540,2761159.000000000000000,11,80,6,17
,02457000,126,5722,57220000.000000000000000,0,900,900,220.955260398462090,204.841166823885910,1264306.000000000000000,11,187,3,187
,02457595,127,7850,78500000.000000000000000,0,900,900,147.525477707006360,239.866615642800610,1158075.000000000000000,11,80,9,80
,02458300,128,6552,65520000.000000000000000,0,900,900,386.453144078144080,312.288527131799980,2532041.000000000000000,11,463,7,463
,02458450,129,1915,19150000.000000000000000,0,900,900,457.953524804177560,348.586529569397330,876981.000000000000000,9,900,7,463
,02458600,130,4925,49250000.000000000000000,0,900,900,196.007715736040610,248.691540213916310,965338.000000000000000,11,80,7,80
,02461500,131,13656,136560000.000000000000000,0,900,900,358.934827182190990,303.900181953552760,4901614.000000000000000,11,463,7,463
,02462000,132,24767,247670000.000000000000000,0,900,900,56.541446279323296,139.162398013146290,1400362.000000000000000,11,3,900,9
,03049658,133,4492,44920000.000000000000000,0,900,900,136.867097061442560,164.924351676189990,614807.000000000000000,11,80,3,80
,03049676,134,2210,22100000.000000000000000,0,900,900,118.319004524886880,159.659249854705880,261485.000000000000000,8,80,7,80
,03049807,135,15395,153950000.000000000000000,0,900,900,125.426956804157200,167.030540138432260,1930948.000000000000000,11,80,7,80
,03084000,136,1135,11350000.000000000000000,0,900,900,235.099559471365640,207.302408973764130,266838.000000000000000,11,80,6,187
,03084698,137,30305,303050000.000000000000000,0,900,900,132.219039762415430,198.205497330971350,4006898.000000000000000,11,80,7,80
,03084800,138,4003,40030000.000000000000000,0,900,900,292.629777666749930,234.690528355003860,1171397.000000000000000,10,463,7,187
,03085049,139,1587,15870000.000000000000000,0,900,900,391.645872715815980,231.828423100075500,621542.000000000000000,5,463,80,463
,03085213,140,4667,46670000.000000000000000,0,900,900,383.472037711592010,188.802659420313400,1789664.000000000000000,8,463,9,463
,03085956,141,6713,67130000.000000000000000,0,900,900,195.513034410844630,319.341691469878410,1312479.000000000000000,11,0,7,17
,03491544,142,1247,12470000.000000000000000,0,900,900,162.585404971932630,226.036592218934910,202744.000000000000000,11,80,6,80
,03535400,143,22498,224980000.000000000000000,0,900,900,103.750244466174780,155.444833489236800,2334173.000000000000000,11,80,7,80
,03538250,144,5045,50450000.000000000000000,0,900,900,181.317542120911780,277.138682281191960,914747.000000000000000,11,0,7,80
,06918493,145,3978,39780000.000000000000000,0,900,900,135.592508798391150,308.739674549149070,539387.000000000000000,11,3,463,3
,07019072,146,1007,10070000.000000000000000,0,900,900,146.735849056603770,323.131001648348790,147763.000000000000000,11,3,463,3
,07019150,147,1320,13200000.000000000000000,0,900,900,148.316666666666660,286.890729427273640,195778.000000000000000,11,80,463,17
,07019175,148,1322,13220000.000000000000000,0,900,900,119.827534039334340,262.929534283059070,158412.000000000000000,11,3,463,9
,07019185,149,3003,30030000.000000000000000,0,900,900,142.133866133866120,297.438361933115970,426828.000000000000000,11,0,463,9
,07019195,150,653,6530000.000000000000000,0,900,900,253.177641653905060,392.801048491628590,165325.000000000000000,11,3,463,6
,07019220,151,1115,11150000.000000000000000,0,900,900,213.177578475336330,355.459615107836900,237693.000000000000000,11,900,463,11
,07048480,152,223,2230000.000000000000000,0,900,900,396.246636771300470,345.853006924911090,88363.000000000000000,8,900,9,463
,07048490,153,343,3430000.000000000000000,0,900,900,356.034985422740530,282.196123001795800,122120.000000000000000,7,463,11,463
,07052000,154,5031,50310000.000000000000000,0,900,900,394.181474855893440,406.447216200868130,1983127.000000000000000,11,900,7,187
,07052100,155,4112,41120000.000000000000000,0,900,900,190.814931906614790,337.399313473354710,784631.000000000000000,11,0,7,7
,07052120,156,2733,27330000.000000000000000,0,900,900,312.643249176728890,397.866769199076940,854454.000000000000000,11,900,9,80
,07052152,157,1205,12050000.000000000000000,0,900,900,91.546058091286312,258.151216089095330,110313.000000000000000,10,0,9,0
,07195000,158,33596,335960000.000000000000000,0,900,900,73.625431598999882,180.552920109567140,2473520.000000000000000,11,3,900,9
,07263580,159,4987,49870000.000000000000000,0,900,900,265.094846601163000,259.154307142054390,1322028.000000000000000,11,463,7,187
,010965852,160,12334,123340000.000000000000000,0,900,900,121.883736014269500,171.873003805485750,1503314.000000000000000,11,80,3,80
,01097300,161,3090,30900000.000000000000000,0,900,900,97.906796116504850,195.291146982486450,302532.000000000000000,11,80,7,80
,01097380,162,9144,91440000.000000000000000,0,900,900,107.868219597550310,164.945048447972000,986347.000000000000000,11,80,6,80
,01100600,163,9655,96550000.000000000000000,0,900,900,244.641947177628170,292.216842580409320,2362018.000000000000000,11,187,6,187
,01100627,164,9735,97350000.000000000000000,0,900,900,198.691114535182320,245.910989400433440,1934258.000000000000000,11,80,7,80
,01102500,165,5953,59530000.000000000000000,0,900,900,363.204434738787140,294.646371937112920,2162156.000000000000000,7,463,11,463
,01103025,166,2161,21610000.000000000000000,0,900,900,407.449329014345210,250.644964156796870,880498.000000000000000,6,463,17,463
,01103280,167,16950,169500000.000000000000000,0,900,900,138.875221238938050,218.414829136217240,2353935.000000000000000,11,80,9,80
,01103500,168,30423,304230000.000000000000000,0,900,900,104.919140124248100,161.748905144900220,3191955.000000000000000,11,80,3,80
,01104200,169,7515,75150000.000000000000000,0,900,900,250.881570192947440,276.661290522633350,1885375.000000000000000,11,463,3,187
,01105600,170,1269,12690000.000000000000000,0,900,900,255.033884948778560,287.294717944798380,323638.000000000000000,10,463,6,187
,01105638,171,3812,38120000.000000000000000,0,900,900,122.983210912906610,203.588114559003770,468812.000000000000000,11,0,3,80
,01105730,172,7942,79420000.000000000000000,0,900,900,140.038781163434890,185.920103329047950,1112188.000000000000000,11,80,7,80
,01105933,173,6829,68290000.000000000000000,0,900,900,127.576804803045830,238.029578192667320,871222.000000000000000,11,0,3,17
,01106500,174,10473,104730000.000000000000000,0,900,900,242.437792418600200,254.479322447808580,2539051.000000000000000,11,80,6,187
,01108320,175,5807,58070000.000000000000000,0,900,900,92.210091269157914,133.008963917056720,535464.000000000000000,11,80,7,80
,01108410,176,6667,66670000.000000000000000,0,900,900,96.055347232638368,165.309774425031070,640401.000000000000000,11,80,7,80
,01108500,177,5182,51820000.000000000000000,0,900,900,97.470281744500198,187.829757844582730,505091.000000000000000,11,0,3,80
,01109000,178,6110,61100000.000000000000000,0,900,900,116.904091653027820,199.717023951204850,714284.000000000000000,11,80,3,80
,01109060,179,10504,105040000.000000000000000,0,900,900,129.720582635186590,214.187030547251200,1362585.000000000000000,11,80,3,80
,01110000,180,6612,66120000.000000000000000,0,900,900,212.725650332728380,252.283714585673830,1406542.000000000000000,11,80,7,80
,01114000,181,6040,60400000.000000000000000,0,900,900,289.440066225165540,291.623323198108100,1748218.000000000000000,11,463,6,187
,01116905,182,4084,40840000.000000000000000,0,900,900,111.342066601371200,212.544534212811300,454721.000000000000000,11,80,3,80
,01117000,183,1890,18900000.000000000000000,0,900,900,207.192592592592600,259.101124153722880,391594.000000000000000,10,80,6,80
,01189000,184,11648,116480000.000000000000000,0,900,900,140.102421016483500,188.417610141532070,1631913.000000000000000,11,80,9,80
,01195490,185,4776,47760000.000000000000000,0,900,900,212.234296482412050,227.046293594812030,1013631.000000000000000,11,80,7,80
,01196500,186,23813,238130000.000000000000000,0,900,900,164.507789862680060,220.008397258738680,3917424.000000000000000,11,80,7,80
,01201487,187,15546,155460000.000000000000000,0,900,900,178.862408336549610,220.846729788134870,2780595.000000000000000,11,80,9,80
,01300000,188,2427,24270000.000000000000000,0,900,900,182.106716110424400,260.899047296681770,441973.000000000000000,11,80,7,80
,01300500,189,1170,11700000.000000000000000,0,900,900,224.501709401709410,210.603318324725450,262667.000000000000000,9,80,7,80
,01301000,190,5781,57810000.000000000000000,0,900,900,233.538142189932530,253.106973602919880,1350084.000000000000000,11,80,6,187
,01356190,191,4078,40780000.000000000000000,0,900,900,179.450711132908280,203.920288252530240,731800.000000000000000,8,80,9,80
,01376500,192,6246,62460000.000000000000000,0,900,900,260.944124239513310,277.589434691270180,1629857.000000000000000,11,463,7,187
,01377370,193,3542,35420000.000000000000000,0,900,900,273.953133822699040,206.044667288881640,970342.000000000000000,11,463,3,187
,01391000,194,4243,42430000.000000000000000,0,900,900,209.149893942964890,180.277451779059280,887423.000000000000000,11,187,7,187
,01391500,195,10430,104300000.000000000000000,0,900,900,240.792425695110270,209.210980776882510,2511465.000000000000000,7,80,11,187
,03098500,196,17451,174510000.000000000000000,0,900,900,113.300097415620880,188.882917394047580,1977200.000000000000000,11,80,900,17
,03098700,197,3267,32670000.000000000000000,0,900,900,120.320783593510870,158.992654429289220,393088.000000000000000,11,80,3,80
,03115973,198,903,9030000.000000000000000,0,900,900,224.912513842746390,266.858351833086770,203096.000000000000000,11,80,9,80
,03118500,199,45392,453920000.000000000000000,0,900,900,159.847263835037010,243.806885396907150,7255787.000000000000000,11,80,6,80
,03130500,200,1215,12150000.000000000000000,0,900,900,235.283950617283950,281.536157999173950,285870.000000000000000,9,80,7,80
,04206043,201,6700,67000000.000000000000000,0,900,900,172.019701492537310,234.541979630227640,1152532.000000000000000,11,80,6,80
,04207200,202,22240,222400000.000000000000000,0,900,900,157.344289568345320,248.484918116250840,3499337.000000000000000,11,80,7,80
,04208460,203,4681,46810000.000000000000000,0,900,900,384.895321512497330,257.300568827546670,1801695.000000000000000,11,463,9,463
,04216200,204,3958,39580000.000000000000000,0,900,900,369.868115209701900,274.558444328768190,1463938.000000000000000,11,463,9,463
,04240100,205,2598,25980000.000000000000000,0,900,900,144.228637413394920,163.561393846811540,374706.000000000000000,11,80,3,80
,04240120,206,7583,75830000.000000000000000,0,900,900,332.227614400633000,343.552254071392380,2519282.000000000000000,11,463,6,187
,04282813,207,1778,17780000.000000000000000,0,900,900,216.298087739032610,288.980440809921330,384578.000000000000000,11,80,7,80
,04292770,208,339,3390000.000000000000000,0,900,900,146.504424778761060,242.830134392772380,49665.000000000000000,11,6,7,6
,01302500,209,3051,30510000.000000000000000,0,900,900,193.331039003605380,212.757918092636880,589853.000000000000000,11,80,7,80
,01303500,210,1908,19080000.000000000000000,0,900,900,130.064989517819700,150.872320166077830,248164.000000000000000,7,80,6,80
,01304000,211,5792,57920000.000000000000000,0,900,900,269.607907458563550,239.736600308027850,1561569.000000000000000,6,187,17,187
,01305000,212,19014,190140000.000000000000000,0,900,900,187.702534974229510,196.064911276817300,3568976.000000000000000,11,80,7,80
,01305500,213,2132,21320000.000000000000000,0,900,900,240.149624765478420,229.845887341119410,511999.000000000000000,11,80,7,187
,01306000,214,3627,36270000.000000000000000,0,900,900,270.221119382409710,250.003672794777600,980092.000000000000000,10,187,7,187
,01306440,215,4136,41360000.000000000000000,0,900,900,293.503384912959400,222.186717896079730,1213930.000000000000000,8,463,9,187
,01306460,216,1391,13910000.000000000000000,0,900,900,302.605319913731140,285.540304523344670,420924.000000000000000,6,463,17,187
,01306500,217,1654,16540000.000000000000000,0,900,900,221.493954050785990,311.579252932936750,366351.000000000000000,9,0,7,0
,01307000,218,1403,14030000.000000000000000,0,900,900,371.988595866001450,282.899285209441130,521900.000000000000000,8,463,9,463
,01307500,219,1118,11180000.000000000000000,0,900,900,430.140429338103730,244.087484962623960,480897.000000000000000,6,463,17,463
,01308000,220,5830,58300000.000000000000000,0,900,900,291.068267581475140,266.616628433742050,1696928.000000000000000,10,463,9,187
,01308500,221,9401,94010000.000000000000000,0,900,900,260.340176576959890,223.333986143151520,2447458.000000000000000,9,463,7,187
,01309000,222,993,9930000.000000000000000,0,900,900,312.343403826787490,328.279806443413070,310157.000000000000000,11,463,17,187
,01309500,223,9426,94260000.000000000000000,0,900,900,343.337789093995350,294.875594478278910,3236302.000000000000000,11,463,3,463
,01309950,224,3785,37850000.000000000000000,0,900,900,449.564068692206090,191.600236562528610,1701600.000000000000000,7,463,11,463
,01310000,225,210,2100000.000000000000000,0,900,900,464.547619047619040,233.248181984539710,97555.000000000000000,5,463,80,463
,01310500,226,7790,77900000.000000000000000,0,900,900,323.647496790757370,285.010436046611740,2521214.000000000000000,11,463,7,187
,01311000,227,2634,26340000.000000000000000,0,900,900,399.601746393318140,246.022633882891450,1052551.000000000000000,10,463,9,463
,01311500,228,1812,18120000.000000000000000,0,900,900,441.065673289183220,152.383410332011640,799211.000000000000000,5,463,80,463
,01311810,229,3359,33590000.000000000000000,0,900,900,465.545102709139600,190.600349624155030,1563766.000000000000000,11,463,17,463
,01405500,230,24584,245840000.000000000000000,0,900,900,102.613935893263910,170.595115204572490,2522661.000000000000000,11,80,7,17
,01406050,231,4053,40530000.000000000000000,0,900,900,117.853935356526040,171.976118191333910,477662.000000000000000,11,80,900,80
,01407290,232,1695,16950000.000000000000000,0,900,900,87.868436578171085,162.893460415783040,148937.000000000000000,11,80,463,17
