Rowid_,GAGE_ID,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
,04087204,23,6621,66210000.000000000000000,0,900,900,194.090469717565330,300.217697987078740,1285073.000000000000000,11,80,7,80
,04087214,24,3842,38420000.000000000000000,0,900,900,197.501821967725140,234.585407698922550,758802.000000000000000,11,80,3,80
,04087220,25,8852,88520000.000000000000000,0,900,900,127.706732941708080,206.922536559750680,1130460.000000000000000,11,80,7,80
,04087240,26,36282,362820000.000000000000000,0,900,900,38.082437572349924,134.279093443599690,1381707.000000000000000,11,3,463,7
,04087257,27,9825,98250000.000000000000000,0,900,900,90.811399491094150,232.238173682416430,892222.000000000000000,11,3,463,7
,04093000,28,32120,321200000.000000000000000,0,900,900,89.965971357409714,204.224380591188750,2889707.000000000000000,11,3,7,9
,04094500,29,19214,192140000.000000000000000,0,900,900,65.102789632559592,172.039941403264580,1250885.000000000000000,11,3,463,7
,04101370,30,9191,91910000.000000000000000,0,900,900,92.293004025677291,207.855690384601620,848265.000000000000000,11,80,463,11
,04106180,31,3644,36440000.000000000000000,0,900,900,75.362788144895717,162.665491509113050,274622.000000000000000,11,80,463,17
,04106300,32,1416,14160000.000000000000000,0,900,900,201.185734463276840,273.954984332394020,284879.000000000000000,11,80,6,80
,04106500,33,8070,80700000.000000000000000,0,900,900,91.008674101610907,186.143637291716090,734440.000000000000000,11,80,900,11
,04160800,34,5474,54740000.000000000000000,0,900,900,75.566313481914506,190.311238853472280,413650.000000000000000,11,80,463,11
,04161100,35,4558,45580000.000000000000000,0,900,900,262.686046511627920,359.903832571357900,1197323.000000000000000,11,0,7,80
,04162900,36,6446,64460000.000000000000000,0,900,900,288.578032888613110,326.667604605136030,1860174.000000000000000,11,80,3,80
,04163400,37,4257,42570000.000000000000000,0,900,900,132.499412731970860,199.081499211479470,564050.000000000000000,11,80,7,80
,04165500,38,168627,1686270000.000000000000000,0,900,900,118.002123028933680,229.511490472926340,19898344.000000000000000,11,3,7,11
,04166000,39,8419,84190000.000000000000000,0,900,900,155.960921724670380,208.043687833642740,1313035.000000000000000,11,80,3,80
,04166100,40,14006,140060000.000000000000000,0,900,900,164.313294302441820,185.265695498004530,2301372.000000000000000,11,80,7,80
,04166300,41,4573,45730000.000000000000000,0,900,900,154.433632188935060,270.809980039822160,706225.000000000000000,11,80,463,17
,04166500,42,20600,206000000.000000000000000,0,900,900,318.594223300970900,264.603659382977410,6563041.000000000000000,11,463,7,187
,04167000,43,22977,229770000.000000000000000,0,900,900,191.417983200591890,291.912170541927310,4398211.000000000000000,11,80,7,80
,04168000,44,21783,217830000.000000000000000,0,900,900,163.273607859339850,282.639234765354670,3556589.000000000000000,11,3,7,11
,04174518,45,2633,26330000.000000000000000,0,900,900,296.864413216862890,314.110173566031850,781644.000000000000000,11,463,7,187
,05288705,46,7284,72840000.000000000000000,0,900,900,282.129599121361880,396.327293630322340,2055032.000000000000000,11,0,7,9
,05289800,47,41389,413890000.000000000000000,0,900,900,84.770325448790743,230.810717155687830,3508559.000000000000000,11,0,7,0
,05345000,48,33430,334300000.000000000000000,0,900,900,82.175381393957522,251.539820320098190,2747123.000000000000000,11,0,463,0
,05422600,49,14838,148380000.000000000000000,0,900,900,97.180078177651978,257.163352389184810,1441958.000000000000000,11,0,9,3
,05427948,50,4708,47080000.000000000000000,0,900,900,75.086661002548851,225.425927755624570,353508.000000000000000,11,3,463,3
,054310157,51,1114,11140000.000000000000000,0,900,900,112.731597845601440,249.112847370614360,125583.000000000000000,11,3,9,3
,05435935,52,2770,27700000.000000000000000,0,900,900,66.946209386281595,153.340390784424610,185441.000000000000000,11,3,9,3
,05435943,53,2448,24480000.000000000000000,0,900,900,75.390931372549019,215.007416347498750,184557.000000000000000,11,3,463,3
,05454090,54,2257,22570000.000000000000000,0,900,900,61.627381479840494,199.099325116320470,139093.000000000000000,11,0,463,3
,05484800,55,20185,201850000.000000000000000,0,900,900,87.228189249442650,246.175338122733820,1760701.000000000000000,11,3,7,3
,05527905,56,1398,13980000.000000000000000,0,900,900,46.510014306151646,98.905278886210951,65021.000000000000000,11,0,463,6
,05527950,57,14216,142160000.000000000000000,0,900,900,47.082160945413619,149.205998339984260,669320.000000000000000,11,3,463,3
,05529000,58,78666,786660000.000000000000000,0,900,900,93.533254519106094,231.149406656216370,7357887.000000000000000,11,3,463,6
,05529500,59,2201,22010000.000000000000000,0,900,900,245.016810540663330,242.937737659103140,539282.000000000000000,11,187,3,187
,05530000,60,3305,33050000.000000000000000,0,900,900,360.771860816944010,204.265663082146800,1192351.000000000000000,9,463,3,463
,05530990,61,7090,70900000.000000000000000,0,900,900,234.014527503526100,288.741315820459250,1659163.000000000000000,11,80,3,80
,05531000,62,504,5040000.000000000000000,0,900,900,421.988095238095240,339.600605545467320,212682.000000000000000,7,463,3,463
,05532000,63,4708,47080000.000000000000000,0,900,900,495.947748513169070,309.291767494231290,2334922.000000000000000,11,463,3,463
,05532500,64,51900,519000000.000000000000000,0,900,900,384.700404624277440,341.134921652048380,19965951.000000000000000,11,463,7,463
,05533000,65,4259,42590000.000000000000000,0,900,900,253.744306175158500,250.618337711607040,1080697.000000000000000,11,80,6,187
,05533400,66,3343,33430000.000000000000000,0,900,900,198.577026622793910,298.250724124544320,663843.000000000000000,11,80,7,80
,05534500,67,5164,51640000.000000000000000,0,900,900,152.726568551510470,281.326015948020090,788680.000000000000000,11,0,7,17
,05535000,68,3007,30070000.000000000000000,0,900,900,215.809777186564670,317.543825125720450,648940.000000000000000,11,80,7,80
,05535070,69,2158,21580000.000000000000000,0,900,900,223.462465245597770,248.000075170102890,482232.000000000000000,11,80,7,187
,05535500,70,2992,29920000.000000000000000,0,900,900,262.483622994652420,329.625084385059890,785351.000000000000000,11,80,9,80
,05536000,71,12154,121540000.000000000000000,0,900,900,292.457051176567400,282.173137370899550,3554523.000000000000000,11,463,9,187
,05536105,72,3511,35110000.000000000000000,0,900,900,435.920535459982890,258.829283093668720,1530517.000000000000000,10,463,11,463
,05536118,73,16774,167740000.000000000000000,0,900,900,485.098843448193630,209.940428865439740,8137048.000000000000000,11,463,11,463
,05536215,74,6517,65170000.000000000000000,0,900,900,262.724873408009840,304.942586782156010,1712178.000000000000000,11,0,7,80
,05536235,75,5934,59340000.000000000000000,0,900,900,78.691776204920799,187.086099171788500,466957.000000000000000,11,3,463,6
,05536255,76,6032,60320000.000000000000000,0,900,900,154.120689655172410,259.935379562047100,929656.000000000000000,11,0,6,80
,05536270,77,4583,45830000.000000000000000,0,900,900,129.255945886973590,244.950173621862210,592380.000000000000000,11,0,7,7
,05536275,78,3778,37780000.000000000000000,0,900,900,167.308628904182110,275.929202631151840,632092.000000000000000,11,0,6,3
,05536290,79,29002,290020000.000000000000000,0,900,900,167.138542169505540,249.054172986341090,4847352.000000000000000,11,3,7,17
,05536340,80,3307,33070000.000000000000000,0,900,900,162.130631992742680,259.572676659917420,536166.000000000000000,11,0,7,80
,05536500,81,2908,29080000.000000000000000,0,900,900,97.746561210453919,205.884708372294480,284247.000000000000000,11,0,6,17
,05536995,82,85001,850010000.000000000000000,0,900,900,414.469100363525110,310.996143204589660,35230288.000000000000000,11,463,9,463
,05537500,83,5456,54560000.000000000000000,0,900,900,42.907807917888562,126.780422022663370,234105.000000000000000,11,80,463,11
,05537980,84,25380,253800000.000000000000000,0,900,900,191.175689519306530,314.190657862073860,4852039.000000000000000,11,0,9,17
,05539000,85,27804,278040000.000000000000000,0,900,900,102.232016975974670,243.333438343712860,2842459.000000000000000,11,0,463,3
,05539900,86,7177,71770000.000000000000000,0,900,900,157.874878082764380,265.232316884829340,1133068.000000000000000,11,80,9,80
,05540060,87,4871,48710000.000000000000000,0,900,900,212.614863477725320,357.566548320598430,1035647.000000000000000,11,0,7,3
,05540091,88,2061,20610000.000000000000000,0,900,900,129.387675885492480,197.788168885492070,266668.000000000000000,11,80,9,80
,05540095,89,9598,95980000.000000000000000,0,900,900,211.487184830172960,313.621845548063390,2029854.000000000000000,11,80,7,80
,05540130,90,8255,82550000.000000000000000,0,900,900,193.603270745003020,305.041544709885900,1598195.000000000000000,11,80,6,80
,05540160,91,6563,65630000.000000000000000,0,900,900,286.811671491695850,286.923841385021490,1882345.000000000000000,11,463,6,187
,05540195,92,2618,26180000.000000000000000,0,900,900,318.879297173414840,254.857750177987780,834826.000000000000000,11,463,7,187
,05540250,93,9464,94640000.000000000000000,0,900,900,184.869928148774310,271.041754729023690,1749609.000000000000000,11,0,7,80
,05540275,94,2468,24680000.000000000000000,0,900,900,135.886952998379260,305.785260254533800,335369.000000000000000,11,0,463,6
,05540500,95,29725,297250000.000000000000000,0,900,900,101.774802354920100,256.391660847146910,3025256.000000000000000,11,0,463,3
,05550500,96,9247,92470000.000000000000000,0,900,900,111.621931437222880,238.154302623633240,1032168.000000000000000,11,0,7,7
,05551200,97,13395,133950000.000000000000000,0,900,900,34.321089958939901,136.355494034607630,459731.000000000000000,11,3,187,3
,05551330,98,7256,72560000.000000000000000,0,900,900,65.367833517089309,211.932495744583630,474309.000000000000000,11,3,463,3
,05551675,99,14745,147450000.000000000000000,0,900,900,38.545947778908108,146.426170263742340,568360.000000000000000,11,3,463,3
,05551700,100,3492,34920000.000000000000000,0,900,900,16.410652920962200,74.811778180688322,57306.000000000000000,11,3,463,3
,05579725,101,6463,64630000.000000000000000,0,900,900,68.760637474856878,219.361060945140880,444400.000000000000000,11,3,463,3
,05580950,102,8829,88290000.000000000000000,0,900,900,248.270925359610370,322.986762487857330,2191984.000000000000000,11,0,6,80
,06892513,103,15073,150730000.000000000000000,0,900,900,123.355934452331980,302.222588107947220,1859344.000000000000000,11,0,463,3
,06893300,104,6881,68810000.000000000000000,0,900,900,248.212178462432770,391.725074095668790,1707948.000000000000000,11,0,7,3
,06893390,105,9874,98740000.000000000000000,0,900,900,154.528762406319630,322.340560492429630,1525817.000000000000000,11,0,463,3
,06893400,106,89,890000.000000000000000,0,900,900,398.898876404494390,434.435525399425220,35502.000000000000000,8,900,17,80
,06893500,107,30884,308840000.000000000000000,0,900,900,41.935273928247639,173.418201862144660,1295129.000000000000000,11,0,463,0
,06893557,108,3396,33960000.000000000000000,0,900,900,158.897526501766780,270.146314639087510,539616.000000000000000,11,80,7,80
,06893560,109,674,6740000.000000000000000,0,900,900,520.252225519287890,415.616318872167430,350650.000000000000000,9,900,6,900
,06893562,110,620,6200000.000000000000000,0,900,900,244.327419354838700,298.619410745492980,151483.000000000000000,9,0,7,80
,06893578,111,13609,136090000.000000000000000,0,900,900,215.055918877213600,335.960686184999020,2926696.000000000000000,11,0,9,11
,06893620,112,2438,24380000.000000000000000,0,900,900,168.795734208367520,289.639571411035090,411524.000000000000000,11,0,7,80
,06893970,113,2173,21730000.000000000000000,0,900,900,148.457432121491020,263.776517577382890,322598.000000000000000,11,3,9,11
,07164600,114,3020,30200000.000000000000000,0,900,900,340.301986754966890,235.258497103991890,1027712.000000000000000,11,463,6,463
,07165562,115,4652,46520000.000000000000000,0,900,900,149.652837489251940,287.576106167508780,696185.000000000000000,11,3,7,11
,07165565,116,1424,14240000.000000000000000,0,900,900,106.893258426966300,238.956885442999120,152216.000000000000000,11,0,463,9
,07177800,117,2165,21650000.000000000000000,0,900,900,420.933949191685940,253.907010996415120,911322.000000000000000,11,463,9,463
,04168580,118,2750,27500000.000000000000000,0,900,900,298.650909090909070,330.588786518691280,821290.000000000000000,11,80,9,187
,01451500,119,21227,212270000.000000000000000,0,900,900,70.995241908889625,179.623518244063750,1507016.000000000000000,11,80,463,11
,01451650,120,4174,41740000.000000000000000,0,900,900,191.803066602779100,263.527954455097300,800586.000000000000000,11,80,9,80
,01537500,121,4456,44560000.000000000000000,0,900,900,114.963195691202870,257.825683410426050,512276.000000000000000,11,0,11,3
,01569800,122,5970,59700000.000000000000000,0,900,900,114.386097152428820,241.018430679717620,682885.000000000000000,11,3,7,9
,01616000,123,4471,44710000.000000000000000,0,900,900,146.254081860881230,245.247513662229120,653902.000000000000000,11,80,7,17
,02423397,124,4391,43910000.000000000000000,0,900,900,75.609656114780236,187.043600122405510,332002.000000000000000,11,80,463,11
,02423630,125,18633,186330000.000000000000000,0,900,900,129.051736167015520,241.143540808078800,2404621.000000000000000,11,80,9,11
,02457000,126,5722,57220000.000000000000000,0,900,900,138.769486193638580,196.805288882976980,794039.000000000000000,11,80,9,80
,02457595,127,7850,78500000.000000000000000,0,900,900,124.150063694267520,236.715877752741220,974578.000000000000000,11,80,6,17
,02458300,128,6552,65520000.000000000000000,0,900,900,369.359126984126990,317.988418509538750,2420041.000000000000000,11,463,9,187
,02458450,129,1915,19150000.000000000000000,0,900,900,442.552480417754570,358.853383935911720,847488.000000000000000,10,900,6,463
,02458600,130,4925,49250000.000000000000000,0,900,900,158.348629441624350,239.544403608500150,779867.000000000000000,11,80,6,80
,02461500,131,13656,136560000.000000000000000,0,900,900,335.831282952548350,309.155666648927080,4586112.000000000000000,11,463,9,187
,02462000,132,24767,247670000.000000000000000,0,900,900,41.289780756652000,130.786283431264510,1022624.000000000000000,11,3,7,3
,03049658,133,4492,44920000.000000000000000,0,900,900,104.601513802315220,150.781860141277860,469870.000000000000000,11,80,7,80
,03049676,134,2210,22100000.000000000000000,0,900,900,98.879638009049771,157.101825906118560,218524.000000000000000,9,80,6,80
,03049807,135,15395,153950000.000000000000000,0,900,900,95.942448847028260,153.871445145056580,1477034.000000000000000,11,80,7,80
,03084000,136,1135,11350000.000000000000000,0,900,900,170.810572687224660,194.214846003188110,193870.000000000000000,11,80,7,80
,03084698,137,30305,303050000.000000000000000,0,900,900,107.248143870648410,192.135239791775380,3250155.000000000000000,11,80,7,80
,03084800,138,4003,40030000.000000000000000,0,900,900,261.045965525855590,235.273564490307390,1044967.000000000000000,11,80,7,187
,03085049,139,1587,15870000.000000000000000,0,900,900,385.502205419029620,233.838642796055690,611792.000000000000000,5,463,80,463
,03085213,140,4667,46670000.000000000000000,0,900,900,371.863081208485080,193.675731984734340,1735485.000000000000000,8,463,9,463
,03085956,141,6713,67130000.000000000000000,0,900,900,170.101742886935800,319.631895177808080,1141893.000000000000000,11,0,463,11
,03491544,142,1247,12470000.000000000000000,0,900,900,129.438652766639930,219.709188591814100,161410.000000000000000,11,80,9,80
,03535400,143,22498,224980000.000000000000000,0,900,900,59.884389723530980,149.011716359769050,1347279.000000000000000,11,80,463,17
,03538250,144,5045,50450000.000000000000000,0,900,900,160.940931615460840,277.466526663587790,811947.000000000000000,11,0,9,17
,06918493,145,3978,39780000.000000000000000,0,900,900,130.083710407239810,309.253572375904070,517473.000000000000000,10,0,187,3
,07019072,146,1007,10070000.000000000000000,0,900,900,141.523336643495530,323.796740099856210,142514.000000000000000,10,0,9,3
,07019150,147,1320,13200000.000000000000000,0,900,900,136.460606060606070,287.079811455085120,180128.000000000000000,11,80,463,9
,07019175,148,1322,13220000.000000000000000,0,900,900,108.638426626323750,263.174920357046010,143620.000000000000000,11,3,463,6
,07019185,149,3003,30030000.000000000000000,0,900,900,126.477522477522480,298.332033828943510,379812.000000000000000,11,3,463,3
,07019195,150,653,6530000.000000000000000,0,900,900,248.398162327718210,394.238853133157080,162204.000000000000000,11,3,463,3
,07019220,151,1115,11150000.000000000000000,0,900,900,195.576681614349780,360.257466718190360,218068.000000000000000,11,3,463,3
,07048480,152,223,2230000.000000000000000,0,900,900,360.547085201793720,356.679323986778630,80402.000000000000000,9,900,6,187
,07048490,153,343,3430000.000000000000000,0,900,900,320.422740524781320,289.519203845625730,109905.000000000000000,7,463,11,187
,07052000,154,5031,50310000.000000000000000,0,900,900,384.432915921288040,411.481832613162170,1934082.000000000000000,11,900,9,80
,07052100,155,4112,41120000.000000000000000,0,900,900,181.807636186770420,338.447403091806110,747593.000000000000000,11,0,463,3
,07052120,156,2733,27330000.000000000000000,0,900,900,294.113062568605930,405.880792515206560,803811.000000000000000,11,900,463,17
,07052152,157,1205,12050000.000000000000000,0,900,900,85.427385892116178,258.505880726812220,102940.000000000000000,9,0,7,0
,07195000,158,33596,335960000.000000000000000,0,900,900,50.084385045838793,167.316787985019180,1682635.000000000000000,11,3,463,3
,07263580,159,4987,49870000.000000000000000,0,900,900,156.842991778624420,249.460259575331460,782176.000000000000000,11,80,11,80
,010965852,160,12334,123340000.000000000000000,0,900,900,62.609210312956058,163.036478540801650,772222.000000000000000,11,80,463,11
,01097300,161,3090,30900000.000000000000000,0,900,900,72.091262135922335,197.943058616345700,222762.000000000000000,11,17,463,11
,01097380,162,9144,91440000.000000000000000,0,900,900,78.727690288713916,154.157653829197870,719886.000000000000000,11,80,6,17
,01100600,163,9655,96550000.000000000000000,0,900,900,219.567374417400320,291.393635918228140,2119923.000000000000000,11,0,7,80
,01100627,164,9735,97350000.000000000000000,0,900,900,163.520184899845930,242.923255879114660,1591869.000000000000000,11,80,6,80
,01102500,165,5953,59530000.000000000000000,0,900,900,329.477406349739620,302.531856406830680,1961379.000000000000000,8,187,9,187
,01103025,166,2161,21610000.000000000000000,0,900,900,401.201758445164270,253.476333709333800,866997.000000000000000,6,463,17,463
,01103280,167,16950,169500000.000000000000000,0,900,900,111.868377581120940,213.988063150994660,1896169.000000000000000,11,80,7,17
,01103500,168,30423,304230000.000000000000000,0,900,900,83.141603392170396,154.457662725903390,2529417.000000000000000,11,80,3,17
,01104200,169,7515,75150000.000000000000000,0,900,900,238.010246174318040,275.680234652244850,1788647.000000000000000,11,0,3,80
,01105600,170,1269,12690000.000000000000000,0,900,900,224.408195429472020,282.460748620482040,284774.000000000000000,11,187,3,80
,01105638,171,3812,38120000.000000000000000,0,900,900,105.647953830010490,196.558740044924580,402730.000000000000000,11,0,7,80
,01105730,172,7942,79420000.000000000000000,0,900,900,119.255099471165950,179.764919370470890,947124.000000000000000,11,80,9,80
,01105933,173,6829,68290000.000000000000000,0,900,900,106.765997949919470,235.460589644725560,729105.000000000000000,11,0,6,11
,01106500,174,10473,104730000.000000000000000,0,900,900,217.918743435500800,254.495974573772290,2282263.000000000000000,11,80,6,80
,01108320,175,5807,58070000.000000000000000,0,900,900,49.376270018942655,115.248697362899160,286728.000000000000000,11,80,463,11
,01108410,176,6667,66670000.000000000000000,0,900,900,66.336733163341833,161.779974091685380,442267.000000000000000,11,0,7,11
,01108500,177,5182,51820000.000000000000000,0,900,900,76.255499807024322,179.436404707303440,395156.000000000000000,11,0,463,17
,01109000,178,6110,61100000.000000000000000,0,900,900,91.151227495908344,201.660808975274110,556934.000000000000000,11,80,463,17
,01109060,179,10504,105040000.000000000000000,0,900,900,103.448686214775320,210.451512566333240,1086625.000000000000000,11,80,463,17
,01110000,180,6612,66120000.000000000000000,0,900,900,181.948880822746530,248.284165277253580,1203046.000000000000000,11,80,7,80
,01114000,181,6040,60400000.000000000000000,0,900,900,254.890231788079460,298.665233263282910,1539537.000000000000000,11,463,6,80
,01116905,182,4084,40840000.000000000000000,0,900,900,76.877571008814883,217.109375876341180,313968.000000000000000,11,11,463,11
,01117000,183,1890,18900000.000000000000000,0,900,900,171.386243386243390,252.748072954442420,323920.000000000000000,11,80,3,80
,01189000,184,11648,116480000.000000000000000,0,900,900,106.805030906593400,175.759771483920870,1244065.000000000000000,11,80,9,17
,01195490,185,4776,47760000.000000000000000,0,900,900,157.788735343383590,220.353429672843760,753599.000000000000000,11,80,6,80
,01196500,186,23813,238130000.000000000000000,0,900,900,131.239910972997930,213.813009126905970,3125216.000000000000000,11,80,7,80
,01201487,187,15546,155460000.000000000000000,0,900,900,141.524572237231440,215.775367169545180,2200141.000000000000000,11,80,7,80
,01300000,188,2427,24270000.000000000000000,0,900,900,166.030490317264110,259.005923275127770,402956.000000000000000,11,80,7,80
,01300500,189,1170,11700000.000000000000000,0,900,900,207.537606837606830,207.446965409283910,242819.000000000000000,10,80,6,80
,01301000,190,5781,57810000.000000000000000,0,900,900,218.610448019373820,252.892941327377060,1263787.000000000000000,11,80,3,80
,01356190,191,4078,40780000.000000000000000,0,900,900,148.743746934771930,194.139345919427830,606577.000000000000000,10,80,6,80
,01376500,192,6246,62460000.000000000000000,0,900,900,243.804514889529290,278.339889110608230,1522803.000000000000000,11,80,9,80
,01377370,193,3542,35420000.000000000000000,0,900,900,224.579616036137760,201.867978398027360,795461.000000000000000,11,187,6,187
,01391000,194,4243,42430000.000000000000000,0,900,900,172.481970304030170,176.585044544565250,731841.000000000000000,11,80,7,80
,01391500,195,10430,104300000.000000000000000,0,900,900,219.823106423777570,211.636997834685330,2292755.000000000000000,8,80,9,187
,03098500,196,17451,174510000.000000000000000,0,900,900,88.128989742708157,175.021971924547760,1537939.000000000000000,11,80,900,11
,03098700,197,3267,32670000.000000000000000,0,900,900,99.542393633302723,151.175691324797300,325205.000000000000000,11,80,7,80
,03115973,198,903,9030000.000000000000000,0,900,900,163.725359911406430,275.697797642401330,147844.000000000000000,11,80,7,17
,03118500,199,45392,453920000.000000000000000,0,900,900,137.250969333803310,240.414968153342810,6230096.000000000000000,11,80,7,17
,03130500,200,1215,12150000.000000000000000,0,900,900,217.055967078189300,283.680200449283060,263723.000000000000000,10,80,6,80
,04206043,201,6700,67000000.000000000000000,0,900,900,130.005970149253730,226.937770338364710,871040.000000000000000,11,80,7,80
,04207200,202,22240,222400000.000000000000000,0,900,900,126.627293165467620,245.965106684915720,2816191.000000000000000,11,80,7,17
,04208460,203,4681,46810000.000000000000000,0,900,900,375.375988036744270,260.794564357360630,1757135.000000000000000,11,463,9,463
,04216200,204,3958,39580000.000000000000000,0,900,900,354.458059626073750,280.292059898811320,1402945.000000000000000,11,463,7,463
,04240100,205,2598,25980000.000000000000000,0,900,900,120.394534257120870,160.652068837776740,312785.000000000000000,11,80,900,80
,04240120,206,7583,75830000.000000000000000,0,900,900,325.367928260582860,345.181289050335750,2467265.000000000000000,11,463,7,187
,04282813,207,1778,17780000.000000000000000,0,900,900,164.943194600674930,282.028773455140880,293269.000000000000000,11,80,9,17
,04292770,208,339,3390000.000000000000000,0,900,900,132.126843657817120,238.573041237021930,44791.000000000000000,11,3,9,3
,01302500,209,3051,30510000.000000000000000,0,900,900,175.915109800065550,211.053334494214790,536717.000000000000000,11,80,11,80
,01303500,210,1908,19080000.000000000000000,0,900,900,104.971174004192870,137.213248573730310,200285.000000000000000,8,80,3,80
,01304000,211,5792,57920000.000000000000000,0,900,900,236.762085635359110,238.632778400499380,1371326.000000000000000,8,187,9,187
,01305000,212,19014,190140000.000000000000000,0,900,900,118.671978542126850,170.984104406587140,2256429.000000000000000,11,80,3,80
,01305500,213,2132,21320000.000000000000000,0,900,900,159.080206378986870,226.835520417403590,339159.000000000000000,11,80,6,80
,01306000,214,3627,36270000.000000000000000,0,900,900,193.693961952026460,250.647118525829060,702528.000000000000000,11,80,7,80
,01306440,215,4136,41360000.000000000000000,0,900,900,216.932301740812390,213.132938965953490,897232.000000000000000,11,187,3,187
,01306460,216,1391,13910000.000000000000000,0,900,900,265.605319913731140,287.977628535203450,369457.000000000000000,8,0,9,187
,01306500,217,1654,16540000.000000000000000,0,900,900,182.426239419588880,302.404507898518830,301733.000000000000000,10,0,7,0
,01307000,218,1403,14030000.000000000000000,0,900,900,322.175338560228060,290.484478525496570,452012.000000000000000,8,187,7,187
,01307500,219,1118,11180000.000000000000000,0,900,900,378.490161001788920,263.618716559969240,423152.000000000000000,6,463,17,463
,01308000,220,5830,58300000.000000000000000,0,900,900,268.122984562607200,268.420546622400650,1563157.000000000000000,10,463,9,187
,01308500,221,9401,94010000.000000000000000,0,900,900,226.439527709818090,225.513976383867770,2128758.000000000000000,11,80,3,187
,01309000,222,993,9930000.000000000000000,0,900,900,302.124874118831830,328.440160591292340,300010.000000000000000,11,463,11,187
,01309500,223,9426,94260000.000000000000000,0,900,900,326.071928707829390,301.009053642484160,3073554.000000000000000,11,463,6,187
,01309950,224,3785,37850000.000000000000000,0,900,900,445.648348745046230,194.944176511281650,1686779.000000000000000,7,463,11,463
,01310000,225,210,2100000.000000000000000,0,900,900,459.290476190476170,236.314029176195020,96451.000000000000000,5,463,80,463
,01310500,226,7790,77900000.000000000000000,0,900,900,308.522464698331190,291.895854158730570,2403390.000000000000000,11,463,3,187
,01311000,227,2634,26340000.000000000000000,0,900,900,367.433181473044780,267.570429945078960,967819.000000000000000,11,463,9,463
,01311500,228,1812,18120000.000000000000000,0,900,900,440.304083885209710,152.960493265019860,797831.000000000000000,5,463,80,463
,01311810,229,3359,33590000.000000000000000,0,900,900,461.186662697231330,194.478433912522060,1549126.000000000000000,10,463,17,463
,01405500,230,24584,245840000.000000000000000,0,900,900,62.424015619915394,152.399456869650320,1534632.000000000000000,11,0,900,11
,01406050,231,4053,40530000.000000000000000,0,900,900,70.139649642240315,158.699211289871470,284276.000000000000000,11,80,900,11
,01407290,232,1695,16950000.000000000000000,0,900,900,61.117404129793513,151.586799879429610,103594.000000000000000,11,80,463,17
,01407760,233,1635,16350000.000000000000000,0,900,900,114.702752293577990,176.045757079507750,187539.000000000000000,11,80,7,80
